Id,Sales
150013,9226
150014,7929
150015,8005
150016,7615
150017,4526
150018,10815
150019,5415
150020,4268
150021,5731
150022,5817
150023,6384
150024,6656
150025,9804
150026,9846
150027,6971
150028,7112
150029,5266
150030,7457
150031,6368
150032,4133
150033,7505
150034,7907
150035,6535
150036,10083
150037,6141
150038,6748
150039,6520
150040,7927
150041,5934
150042,7130
150043,6726
150044,7539
150045,6638
150046,5631
150047,8903
150048,6322
150049,4618
150050,12748
150051,5753
150052,3896
150053,7973
150054,0
150055,10541
150056,5173
150057,6257
150058,6670
150059,3895
150060,6364
150061,7282
150062,7037
150063,6358
150064,7344
150065,9261
150066,4111
150067,6902
150068,6525
150069,5458
150070,5572
150071,8145
150072,8337
150073,5723
150074,5130
150075,9043
150076,7811
150077,8917
150078,9140
150079,4542
150080,7122
150081,7201
150082,7815
150083,7987
150084,0
150085,5871
150086,8558
150087,7056
150088,8411
150089,10082
150090,3964
150091,3805
150092,14426
150093,9388
150094,7714
150095,6549
150096,6519
150097,10175
150098,3673
150099,6487
150100,6330
150101,9440
150102,8192
150103,7949
150104,8559
150105,6992
150106,8395
150107,11749
150108,16078
150109,8110
150110,5689
150111,6397
150112,4358
150113,3548
150114,11270
150115,8448
150116,5602
150117,9638
150118,6640
150119,11617
150120,5311
150121,8162
150122,6401
150123,8989
150124,4590
150125,6757
150126,6055
150127,6382
150128,8879
150129,5153
150130,6995
150131,7869
150132,10561
150133,7612
150134,7231
150135,5532
150136,11539
150137,5635
150138,5512
150139,11165
150140,7453
150141,10368
150142,5125
150143,14459
150144,6387
150145,5550
150146,6399
150147,6225
150148,8821
150149,9258
150150,6178
150151,8884
150152,8057
150153,4118
150154,7286
150155,8522
150156,6526
150157,8780
150158,6991
150159,4576
150160,4899
150161,4243
150162,5417
150163,9169
150164,8395
150165,10315
150166,16700
150167,6566
150168,5657
150169,8205
150170,7435
150171,9666
150172,4330
150173,6234
150174,4353
150175,9309
150176,6841
150177,6309
150178,13091
150179,11346
150180,7343
150181,6808
150182,4047
150183,4921
150184,5135
150185,8389
150186,5806
150187,4577
150188,6542
150189,8487
150190,7689
150191,5512
150192,6474
150193,7284
150194,6708
150195,7841
150196,3974
150197,9771
150198,18492
150199,3393
150200,6807
150201,8472
150202,8136
150203,5455
150204,3577
150205,4655
150206,8783
150207,4738
150208,7831
150209,9639
150210,4781
150211,4960
150212,7029
150213,6224
150214,4608
150215,6113
150216,7196
150217,9522
150218,7336
150219,9548
150220,6125
150221,3866
150222,7026
150223,6178
150224,9590
150225,6346
150226,5813
150227,21487
150228,6499
150229,6769
150230,11350
150231,7246
150232,6724
150233,6327
150234,7477
150235,5569
150236,9057
150237,13557
150238,5629
150239,7282
150240,7034
150241,13457
150242,6683
150243,6361
150244,6242
150245,5362
150246,6797
150247,4698
150248,8898
150249,4239
150250,7993
150251,3411
150252,17251
150253,8912
150254,4734
150255,4878
150256,10671
150257,6034
150258,7606
150259,8443
150260,6393
150261,4599
150262,4968
150263,9489
150264,5526
150265,6821
150266,7437
150267,7091
150268,4894
150269,6881
150270,5937
150271,3673
150272,8556
150273,7688
150274,4414
150275,8544
150276,6599
150277,4181
150278,9708
150279,6644
150280,6975
150281,7299
150282,8088
150283,4267
150284,5021
150285,5081
150286,11252
150287,5491
150288,8358
150289,3647
150290,8058
150291,4111
150292,6311
150293,4774
150294,5824
150295,6477
150296,7037
150297,7551
150298,8497
150299,4746
150300,6288
150301,7057
150302,8510
150303,7124
150304,7852
150305,10065
150306,6014
150307,3071
150308,7381
150309,5754
150310,6012
150311,7379
150312,5312
150313,11541
150314,6228
150315,6767
150316,10223
150317,7250
150318,4761
150319,11383
150320,6694
150321,9084
150322,4724
150323,9765
150324,10873
150325,6573
150326,4904
150327,6565
150328,5697
150329,6216
150330,5781
150331,9946
150332,7640
150333,5360
150334,5088
150335,5894
150336,7676
150337,7392
150338,8417
150339,6013
150340,6946
150341,3822
150342,7909
150343,7239
150344,6562
150345,5911
150346,7521
150347,11002
150348,9122
150349,6972
150350,7695
150351,6491
150352,6441
150353,6740
150354,6367
150355,3971
150356,4332
150357,6459
150358,7509
150359,5765
150360,5626
150361,9061
150362,5463
150363,5834
150364,6707
150365,5267
150366,3474
150367,8615
150368,4089
150369,7381
150370,6842
150371,7223
150372,7221
150373,12620
150374,9514
150375,8032
150376,5187
150377,8944
150378,6979
150379,4353
150380,3480
150381,8056
150382,3421
150383,7096
150384,12524
150385,9142
150386,7288
150387,4521
150388,7045
150389,6777
150390,7688
150391,8283
150392,8081
150393,8858
150394,6736
150395,8817
150396,5362
150397,6742
150398,4386
150399,5489
150400,6488
150401,6348
150402,6307
150403,9025
150404,5710
150405,10067
150406,8208
150407,5492
150408,4745
150409,10269
150410,7199
150411,6121
150412,6390
150413,7491
150414,6237
150415,6187
150416,6514
150417,6468
150418,5857
150419,4880
150420,8839
150421,6706
150422,6045
150423,3796
150424,13575
150425,6591
150426,6086
150427,7718
150428,11272
150429,7508
150430,9119
150431,8770
150432,7857
150433,6068
150434,5746
150435,7156
150436,9497
150437,14006
150438,5196
150439,6276
150440,4024
150441,6019
150442,9004
150443,16090
150444,6414
150445,5382
150446,5857
150447,7271
150448,5746
150449,7943
150450,9761
150451,6373
150452,3803
150453,7023
150454,6682
150455,7534
150456,8842
150457,5500
150458,6846
150459,4646
150460,7587
150461,8603
150462,7343
150463,8686
150464,6072
150465,8019
150466,4264
150467,6617
150468,8534
150469,8738
150470,7900
150471,8377
150472,6605
150473,4900
150474,9733
150475,4937
150476,11210
150477,6138
150478,4797
150479,7259
150480,7294
150481,6283
150482,7574
150483,7526
150484,6379
150485,11213
150486,3964
150487,5149
150488,8230
150489,8382
150490,9440
150491,5875
150492,7380
150493,6222
150494,7183
150495,7563
150496,6491
150497,7094
150498,6013
150499,9348
150500,7143
150501,8880
150502,11418
150503,7931
150504,4388
150505,5576
150506,6401
150507,10008
150508,5339
150509,8050
150510,5219
150511,11072
150512,6867
150513,5344
150514,5845
150515,5288
150516,5618
150517,6033
150518,6626
150519,4887
150520,5865
150521,6012
150522,9758
150523,7279
150524,20313
150525,7186
150526,3858
150527,7034
150528,8626
150529,9074
150530,5261
150531,4766
150532,8236
150533,6737
150534,7457
150535,6448
150536,8833
150537,8958
150538,6420
150539,5974
150540,6769
150541,8250
150542,7280
150543,7957
150544,7596
150545,9257
150546,6217
150547,4983
150548,5758
150549,10250
150550,10753
150551,6600
150552,10005
150553,4923
150554,8151
150555,4779
150556,5454
150557,4636
150558,7935
150559,7147
150560,11077
150561,9753
150562,6546
150563,5903
150564,4961
150565,4132
150566,4770
150567,11575
150568,6719
150569,6339
150570,4377
150571,4938
150572,9420
150573,4170
150574,7303
150575,4585
150576,6523
150577,6341
150578,5194
150579,7534
150580,5547
150581,6885
150582,9546
150583,6839
150584,6765
150585,10451
150586,5624
150587,7083
150588,6843
150589,11242
150590,5088
150591,5707
150592,8862
150593,7707
150594,8761
150595,6800
150596,8735
150597,4657
150598,5057
150599,6586
150600,4992
150601,8242
150602,7235
150603,3864
150604,5863
150605,6954
150606,6900
150607,10042
150608,4029
150609,15051
150610,6749
150611,5543
150612,6161
150613,6575
150614,6439
150615,9640
150616,5346
150617,6481
150618,6016
150619,6989
150620,7115
150621,6376
150622,6898
150623,4984
150624,5136
150625,6918
150626,8643
150627,7543
150628,4591
150629,9718
150630,5771
150631,9371
150632,7100
150633,11278
150634,6504
150635,4500
150636,7108
150637,6137
150638,4758
150639,5146
150640,7710
150641,7911
150642,4055
150643,8319
150644,6633
150645,7221
150646,5036
150647,5986
150648,9030
150649,4732
150650,13062
150651,5966
150652,5828
150653,9180
150654,8087
150655,4734
150656,4715
150657,7391
150658,7324
150659,5114
150660,6945
150661,5947
150662,9215
150663,9558
150664,7229
150665,8650
150666,5828
150667,4878
150668,7073
150669,6490
150670,8102
150671,8393
150672,8290
150673,9270
150674,5929
150675,8609
150676,6841
150677,6314
150678,7234
150679,8453
150680,6861
150681,7347
150682,10272
150683,7639
150684,7645
150685,5396
150686,7826
150687,6623
150688,6728
150689,7572
150690,4143
150691,5486
150692,10510
150693,8726
150694,6059
150695,5114
150696,8461
150697,7712
150698,8925
150699,5716
150700,5517
150701,5013
150702,4787
150703,10979
150704,8109
150705,7247
150706,7097
150707,5531
150708,4994
150709,7113
150710,8888
150711,4206
150712,6081
150713,5149
150714,8168
150715,9079
150716,6866
150717,12301
150718,6480
150719,4884
150720,11912
150721,5824
150722,7427
150723,2825
150724,7873
150725,8427
150726,4700
150727,6674
150728,8088
150729,5584
150730,6477
150731,9010
150732,11791
150733,3436
150734,5442
150735,3322
150736,15686
150737,5186
150738,8420
150739,9770
150740,6162
150741,7082
150742,4980
150743,5500
150744,3780
150745,5747
150746,5467
150747,5810
150748,7554
150749,7901
150750,4797
150751,7698
150752,6822
150753,7441
150754,8601
150755,7161
150756,5296
150757,3557
150758,9905
150759,10733
150760,6018
150761,8629
150762,5322
150763,7322
150764,5445
150765,5031
150766,6578
150767,3931
150768,7383
150769,6518
150770,8754
150771,7106
150772,8398
150773,7956
150774,4945
150775,9433
150776,19790
150777,9678
150778,6042
150779,3335
150780,6168
150781,9081
150782,5303
150783,5295
150784,10132
150785,6082
150786,14160
150787,18473
150788,4142
150789,7071
150790,5567
150791,4018
150792,7427
150793,5906
150794,9838
150795,9645
150796,9974
150797,6348
150798,7988
150799,3793
150800,7688
150801,4540
150802,6601
150803,7392
150804,10124
150805,5294
150806,5631
150807,4844
150808,7450
150809,6193
150810,6118
150811,6156
150812,8101
150813,5748
150814,5527
150815,7184
150816,8116
150817,6009
150818,6604
150819,7128
150820,6264
150821,7742
150822,7424
150823,7489
150824,5142
150825,7270
150826,6445
150827,3832
150828,6995
150829,6878
150830,6295
150831,4584
150832,3101
150833,9856
150834,7260
150835,8865
150836,7001
150837,5644
150838,7152
150839,5652
150840,3728
150841,8764
150842,4715
150843,7370
150844,7371
150845,14741
150846,5740
150847,5115
150848,7111
150849,5563
150850,6332
150851,4133
150852,8167
150853,5152
150854,8188
150855,4441
150856,5702
150857,4409
150858,10696
150859,5088
150860,17239
150861,14699
150862,5288
150863,7539
150864,5482
150865,7061
150866,5860
150867,10444
150868,7990
150869,8749
150870,5040
150871,7225
150872,4887
150873,8523
150874,8529
150875,6667
150876,5919
150877,6344
150878,6039
150879,8132
150880,9033
150881,5987
150882,7994
150883,10426
150884,6436
150885,7262
150886,5850
150887,9750
150888,7826
150889,5692
150890,5173
150891,6335
150892,5062
150893,10841
150894,6376
150895,6828
150896,7052
150897,9865
150898,4666
150899,8447
150900,10644
150901,9870
150902,7819
150903,6852
150904,4042
150905,15964
150906,9751
150907,8283
150908,0
150909,9388
150910,7154
150911,6620
150912,9189
150913,10516
150914,11908
150915,14360
150916,5665
150917,8750
150918,5933
150919,8553
150920,4007
150921,10517
150922,6795
150923,5515
150924,6721
150925,10188
150926,8588
150927,5420
150928,8363
150929,5340
150930,4880
150931,6559
150932,3840
150933,5582
150934,5509
150935,7363
150936,8724
150937,7418
150938,7469
150939,6645
150940,6563
150941,11665
150942,7844
150943,5639
150944,6135
150945,4940
150946,7393
150947,4851
150948,10889
150949,7446
150950,4177
150951,6469
150952,7674
150953,5598
150954,5202
150955,8476
150956,10329
150957,11976
150958,5712
150959,8479
150960,3560
150961,5430
150962,6887
150963,6407
150964,7721
150965,5176
150966,5838
150967,4752
150968,5201
150969,9748
150970,9043
150971,4957
150972,5222
150973,9182
150974,11617
150975,8463
150976,5518
150977,4724
150978,7449
150979,6800
150980,7441
150981,6664
150982,5229
150983,7514
150984,9380
150985,3612
150986,6354
150987,5171
150988,6938
150989,9006
150990,7729
150991,9097
150992,12860
150993,4536
150994,11384
150995,13413
150996,6685
150997,5661
150998,3438
150999,8155
151000,7167
151001,5980
151002,5500
151003,8053
151004,11204
151005,5859
151006,5535
151007,6809
151008,5401
151009,6590
151010,4969
151011,4536
151012,6499
151013,3709
151014,7969
151015,8144
151016,7572
151017,7931
151018,9234
151019,8732
151020,5140
151021,8458
151022,9819
151023,6287
151024,5330
151025,6896
151026,5606
151027,10287
151028,6143
151029,6574
151030,4981
151031,7554
151032,7872
151033,7640
151034,5861
151035,8727
151036,5487
151037,5794
151038,18310
151039,6507
151040,7374
151041,6695
151042,6329
151043,6019
151044,4713
151045,4020
151046,4597
151047,7296
151048,14105
151049,8060
151050,10055
151051,11433
151052,10481
151053,11348
151054,7979
151055,3825
151056,4973
151057,11135
151058,11086
151059,8219
151060,9201
151061,7893
151062,7109
151063,3834
151064,11099
151065,8140
151066,6682
151067,6902
151068,3572
151069,14613
151070,12514
151071,13533
151072,5009
151073,6257
151074,5580
151075,6965
151076,6558
151077,8867
151078,7011
151079,5327
151080,4980
151081,8464
151082,5356
151083,3534
151084,6720
151085,14061
151086,6376
151087,18245
151088,5398
151089,6155
151090,7208
151091,6506
151092,5411
151093,4791
151094,4872
151095,4464
151096,8057
151097,6850
151098,4335
151099,7893
151100,6651
151101,10529
151102,4965
151103,8008
151104,7580
151105,9240
151106,5452
151107,7787
151108,3798
151109,4729
151110,4993
151111,17033
151112,8747
151113,6058
151114,5889
151115,4806
151116,5693
151117,5104
151118,8504
151119,4562
151120,15428
151121,4893
151122,5720
151123,6010
151124,10079
151125,6916
151126,4622
151127,7325
151128,9343
151129,7177
151130,7892
151131,6750
151132,4236
151133,10629
151134,5730
151135,4252
151136,6326
151137,6444
151138,6270
151139,7167
151140,9731
151141,7743
151142,7266
151143,6354
151144,4689
151145,7299
151146,6431
151147,4599
151148,7140
151149,7229
151150,6902
151151,8941
151152,6470
151153,6376
151154,6490
151155,7333
151156,6023
151157,7032
151158,6110
151159,7652
151160,6371
151161,6670
151162,8429
151163,6195
151164,5860
151165,11319
151166,6142
151167,4520
151168,7927
151169,0
151170,11762
151171,5401
151172,5631
151173,6864
151174,4348
151175,6121
151176,7541
151177,6673
151178,6193
151179,6719
151180,7960
151181,3538
151182,6524
151183,6004
151184,6163
151185,5621
151186,7878
151187,8971
151188,6128
151189,4985
151190,9756
151191,7558
151192,8515
151193,9682
151194,4831
151195,6636
151196,6923
151197,7975
151198,7184
151199,0
151200,3702
151201,8230
151202,6189
151203,7078
151204,10970
151205,4716
151206,3667
151207,15125
151208,10153
151209,8605
151210,6909
151211,6852
151212,9308
151213,3598
151214,6625
151215,6584
151216,8250
151217,6357
151218,7134
151219,9030
151220,6443
151221,8783
151222,10482
151223,16187
151224,8176
151225,5310
151226,6071
151227,4332
151228,3441
151229,11568
151230,8077
151231,5426
151232,8975
151233,5134
151234,11215
151235,4685
151236,7214
151237,5990
151238,11300
151239,5044
151240,7843
151241,5383
151242,5903
151243,8390
151244,4010
151245,6733
151246,7008
151247,10827
151248,7536
151249,6508
151250,5048
151251,12479
151252,4333
151253,4227
151254,10721
151255,8239
151256,9484
151257,4790
151258,15276
151259,5975
151260,6482
151261,7073
151262,6836
151263,8674
151264,10150
151265,7620
151266,7934
151267,8509
151268,3669
151269,8147
151270,8926
151271,6376
151272,7550
151273,6268
151274,4786
151275,6173
151276,4205
151277,5769
151278,8594
151279,7360
151280,10433
151281,16586
151282,6984
151283,5177
151284,8808
151285,7432
151286,10022
151287,4249
151288,5335
151289,4075
151290,9080
151291,6939
151292,6223
151293,12923
151294,12490
151295,7363
151296,7216
151297,4490
151298,4507
151299,5115
151300,8035
151301,5006
151302,4397
151303,7300
151304,7540
151305,6900
151306,6148
151307,5742
151308,5940
151309,6861
151310,7335
151311,3620
151312,10656
151313,19325
151314,3558
151315,7008
151316,7347
151317,7514
151318,5307
151319,3158
151320,4383
151321,7176
151322,4925
151323,9403
151324,9496
151325,4488
151326,4088
151327,6471
151328,5774
151329,5056
151330,5372
151331,7361
151332,10905
151333,7363
151334,10697
151335,5208
151336,3603
151337,6575
151338,6442
151339,8600
151340,6063
151341,5018
151342,20383
151343,6659
151344,5772
151345,13231
151346,6900
151347,8172
151348,6194
151349,7178
151350,5807
151351,8919
151352,13821
151353,5740
151354,6273
151355,7407
151356,14736
151357,6223
151358,6187
151359,7123
151360,5402
151361,7448
151362,3917
151363,8990
151364,4813
151365,7326
151366,3335
151367,16088
151368,9005
151369,4796
151370,4324
151371,8813
151372,6932
151373,7884
151374,7778
151375,6563
151376,3931
151377,4979
151378,10505
151379,6208
151380,6153
151381,7979
151382,7742
151383,5374
151384,7096
151385,5561
151386,4154
151387,8156
151388,7663
151389,4508
151390,8123
151391,6756
151392,4259
151393,9658
151394,6616
151395,6763
151396,5524
151397,7663
151398,4050
151399,4673
151400,5806
151401,9173
151402,7774
151403,8519
151404,3757
151405,8166
151406,4745
151407,6317
151408,5437
151409,5648
151410,7201
151411,6151
151412,6837
151413,8608
151414,3735
151415,6305
151416,8111
151417,8544
151418,7174
151419,9923
151420,9998
151421,6608
151422,3176
151423,7236
151424,5707
151425,6926
151426,8105
151427,5861
151428,10068
151429,6829
151430,6868
151431,10783
151432,6466
151433,4303
151434,10977
151435,5109
151436,8935
151437,5330
151438,9448
151439,9703
151440,5824
151441,5648
151442,7005
151443,5441
151444,6378
151445,6727
151446,9345
151447,8138
151448,5827
151449,4702
151450,6102
151451,8161
151452,7280
151453,9204
151454,5611
151455,6584
151456,3821
151457,7394
151458,8935
151459,7173
151460,5867
151461,7953
151462,8446
151463,9027
151464,5553
151465,7066
151466,5988
151467,5937
151468,7336
151469,6685
151470,4746
151471,3736
151472,10020
151473,7077
151474,6890
151475,6143
151476,8438
151477,4875
151478,5686
151479,7753
151480,5106
151481,3564
151482,10610
151483,3873
151484,8779
151485,7378
151486,6260
151487,6265
151488,12240
151489,9177
151490,8542
151491,5220
151492,8131
151493,6996
151494,4420
151495,3527
151496,7256
151497,3557
151498,7708
151499,13186
151500,7901
151501,7163
151502,4493
151503,8136
151504,6605
151505,7612
151506,7690
151507,7667
151508,9266
151509,6975
151510,8342
151511,5090
151512,6983
151513,4770
151514,5611
151515,6483
151516,5539
151517,6314
151518,9097
151519,5041
151520,10276
151521,7613
151522,4602
151523,4178
151524,9623
151525,8429
151526,6118
151527,6371
151528,7992
151529,5447
151530,6367
151531,6445
151532,7096
151533,5762
151534,5724
151535,8099
151536,6659
151537,5020
151538,3973
151539,14561
151540,5939
151541,5910
151542,7516
151543,10763
151544,8788
151545,9687
151546,8842
151547,8393
151548,5182
151549,6096
151550,7348
151551,9612
151552,15351
151553,5699
151554,5503
151555,4481
151556,4795
151557,9404
151558,15007
151559,6926
151560,5203
151561,5025
151562,6975
151563,5396
151564,9203
151565,9197
151566,5859
151567,4029
151568,7072
151569,6587
151570,7086
151571,9171
151572,6241
151573,7369
151574,4191
151575,7530
151576,9112
151577,7442
151578,9238
151579,6411
151580,7909
151581,4598
151582,5721
151583,8386
151584,8185
151585,7750
151586,7367
151587,6211
151588,4511
151589,11119
151590,4503
151591,10794
151592,6164
151593,3942
151594,9699
151595,7294
151596,6910
151597,7982
151598,7786
151599,5257
151600,11245
151601,4169
151602,4555
151603,7041
151604,9023
151605,10815
151606,5749
151607,6702
151608,5312
151609,6334
151610,7611
151611,6914
151612,6535
151613,5805
151614,10279
151615,7480
151616,7809
151617,12950
151618,7935
151619,4491
151620,5642
151621,6131
151622,9960
151623,5909
151624,8438
151625,5571
151626,10468
151627,7361
151628,5693
151629,4288
151630,5061
151631,5805
151632,7738
151633,6779
151634,5450
151635,4787
151636,4838
151637,9136
151638,6428
151639,21877
151640,7660
151641,4806
151642,6457
151643,8154
151644,9733
151645,5555
151646,5711
151647,10180
151648,7635
151649,8692
151650,6951
151651,8490
151652,10234
151653,5639
151654,7013
151655,7262
151656,9395
151657,9114
151658,7714
151659,8341
151660,9433
151661,6037
151662,4924
151663,6588
151664,10985
151665,12425
151666,6739
151667,12289
151668,6320
151669,8997
151670,6199
151671,6123
151672,4985
151673,9098
151674,8512
151675,11077
151676,11228
151677,5854
151678,6805
151679,6051
151680,4872
151681,5685
151682,12601
151683,7595
151684,6364
151685,5249
151686,6451
151687,8957
151688,4018
151689,8021
151690,4352
151691,6752
151692,7369
151693,6190
151694,7011
151695,6966
151696,7618
151697,11151
151698,8344
151699,7141
151700,10540
151701,5329
151702,8778
151703,7127
151704,10495
151705,6199
151706,6212
151707,8948
151708,6875
151709,10585
151710,7337
151711,10374
151712,5484
151713,6702
151714,7546
151715,6116
151716,9226
151717,8686
151718,4348
151719,6477
151720,7530
151721,7171
151722,10903
151723,4661
151724,15489
151725,7002
151726,5989
151727,6770
151728,7310
151729,7468
151730,10350
151731,5253
151732,7203
151733,6604
151734,8065
151735,8794
151736,7600
151737,7609
151738,6296
151739,6064
151740,8089
151741,8920
151742,7816
151743,5068
151744,10164
151745,5808
151746,10356
151747,8361
151748,12252
151749,7650
151750,4968
151751,6557
151752,6424
151753,5810
151754,5986
151755,8393
151756,7916
151757,4359
151758,9053
151759,7008
151760,8052
151761,5287
151762,6176
151763,10288
151764,5587
151765,14702
151766,6009
151767,6229
151768,9832
151769,9925
151770,5670
151771,5203
151772,8269
151773,6900
151774,5989
151775,5885
151776,6041
151777,9729
151778,9538
151779,7900
151780,8618
151781,6827
151782,5355
151783,7006
151784,6572
151785,9080
151786,9661
151787,8929
151788,10520
151789,7117
151790,8816
151791,8209
151792,6747
151793,7944
151794,9338
151795,7656
151796,9849
151797,11326
151798,8864
151799,8250
151800,5710
151801,8118
151802,8420
151803,7565
151804,7574
151805,4813
151806,5551
151807,12007
151808,9242
151809,6708
151810,5762
151811,9778
151812,7588
151813,9873
151814,6414
151815,7207
151816,6287
151817,5143
151818,13017
151819,10010
151820,8030
151821,7746
151822,6721
151823,5800
151824,7080
151825,8607
151826,4625
151827,7685
151828,5330
151829,8812
151830,8620
151831,7527
151832,14933
151833,6535
151834,5159
151835,13008
151836,5945
151837,7775
151838,4057
151839,8699
151840,8714
151841,4143
151842,6325
151843,8457
151844,6247
151845,7911
151846,9425
151847,13137
151848,3003
151849,5902
151850,3397
151851,16795
151852,4973
151853,9332
151854,9448
151855,6518
151856,8572
151857,5170
151858,6430
151859,3984
151860,6313
151861,6913
151862,6644
151863,7940
151864,7013
151865,4848
151866,8319
151867,7335
151868,9122
151869,9046
151870,8395
151871,5881
151872,3596
151873,10644
151874,12154
151875,6701
151876,9186
151877,4516
151878,8653
151879,5809
151880,5818
151881,7350
151882,4375
151883,8255
151884,5383
151885,9701
151886,7776
151887,9008
151888,8907
151889,5637
151890,10891
151891,21126
151892,11055
151893,7417
151894,3186
151895,6808
151896,11244
151897,6402
151898,6092
151899,12758
151900,6919
151901,15395
151902,19416
151903,4450
151904,7891
151905,6103
151906,4892
151907,7271
151908,5867
151909,11372
151910,10783
151911,13327
151912,8148
151913,9403
151914,3956
151915,8314
151916,4701
151917,7230
151918,7395
151919,10290
151920,6653
151921,5527
151922,5615
151923,8128
151924,6983
151925,5038
151926,6993
151927,9100
151928,6822
151929,6697
151930,8270
151931,9128
151932,7327
151933,8178
151934,7763
151935,6165
151936,8243
151937,8365
151938,9225
151939,5078
151940,8599
151941,6197
151942,4403
151943,6873
151944,8335
151945,7036
151946,5584
151947,3223
151948,10379
151949,7153
151950,8957
151951,7945
151952,6231
151953,8034
151954,5799
151955,4632
151956,11211
151957,5227
151958,9099
151959,7979
151960,17242
151961,5823
151962,6424
151963,7921
151964,7712
151965,7318
151966,5110
151967,9308
151968,5069
151969,7979
151970,4602
151971,6968
151972,4677
151973,12433
151974,5752
151975,19350
151976,15905
151977,4802
151978,8195
151979,6491
151980,8152
151981,6238
151982,12711
151983,8367
151984,11848
151985,5674
151986,8359
151987,5165
151988,8808
151989,9488
151990,7737
151991,6662
151992,6701
151993,5635
151994,9729
151995,10705
151996,5510
151997,8803
151998,10877
151999,6193
152000,8732
152001,6130
152002,10870
152003,8236
152004,5981
152005,5945
152006,7880
152007,5938
152008,11032
152009,6557
152010,8197
152011,6995
152012,9592
152013,5305
152014,8514
152015,11193
152016,10563
152017,9507
152018,8198
152019,4820
152020,16963
152021,10995
152022,8409
152023,17505
152024,11980
152025,8601
152026,7410
152027,11096
152028,11496
152029,13409
152030,14890
152031,7060
152032,9823
152033,5398
152034,8894
152035,4759
152036,11879
152037,7308
152038,5573
152039,6686
152040,12320
152041,9975
152042,5642
152043,8698
152044,6442
152045,5388
152046,6422
152047,3864
152048,4864
152049,6827
152050,7446
152051,9840
152052,10119
152053,8627
152054,6155
152055,6217
152056,13062
152057,9635
152058,6512
152059,6168
152060,4486
152061,7949
152062,4865
152063,10575
152064,7561
152065,4096
152066,6956
152067,9209
152068,6021
152069,4973
152070,8677
152071,10101
152072,12576
152073,6695
152074,10359
152075,3896
152076,6355
152077,7826
152078,6887
152079,8981
152080,6098
152081,6494
152082,4988
152083,6350
152084,10049
152085,9987
152086,6087
152087,5968
152088,9355
152089,12005
152090,7514
152091,5927
152092,5483
152093,7050
152094,7360
152095,7185
152096,7163
152097,5312
152098,7913
152099,10784
152100,4425
152101,4771
152102,6251
152103,7349
152104,10257
152105,8677
152106,10077
152107,14701
152108,4600
152109,12416
152110,13949
152111,6710
152112,6045
152113,4774
152114,8723
152115,8134
152116,7334
152117,7049
152118,8816
152119,14059
152120,6335
152121,5963
152122,7745
152123,7337
152124,6611
152125,5697
152126,5249
152127,6927
152128,4506
152129,9974
152130,9988
152131,8288
152132,9594
152133,11034
152134,8728
152135,6119
152136,9859
152137,10482
152138,6451
152139,5652
152140,5754
152141,5471
152142,12270
152143,6739
152144,7400
152145,5536
152146,7888
152147,9121
152148,8625
152149,6657
152150,9024
152151,5228
152152,6190
152153,20117
152154,7681
152155,8821
152156,7803
152157,7263
152158,6004
152159,5453
152160,4301
152161,5236
152162,8260
152163,14137
152164,8436
152165,11323
152166,14162
152167,11002
152168,11770
152169,7920
152170,3935
152171,5526
152172,11749
152173,12445
152174,7289
152175,9441
152176,9887
152177,6819
152178,4599
152179,12508
152180,8025
152181,7084
152182,7236
152183,3732
152184,15918
152185,12691
152186,15876
152187,6429
152188,6698
152189,5742
152190,7367
152191,7656
152192,9750
152193,6532
152194,5025
152195,5332
152196,9419
152197,4891
152198,3715
152199,7542
152200,14773
152201,7297
152202,17988
152203,6313
152204,5494
152205,8015
152206,6846
152207,5354
152208,5086
152209,5250
152210,5345
152211,8492
152212,7561
152213,4619
152214,9651
152215,7353
152216,11196
152217,5304
152218,7802
152219,7886
152220,10743
152221,7117
152222,9396
152223,4628
152224,5261
152225,5527
152226,16608
152227,11050
152228,6353
152229,6663
152230,5717
152231,5857
152232,4939
152233,9813
152234,4782
152235,16651
152236,5567
152237,5793
152238,6169
152239,10551
152240,6836
152241,5555
152242,7812
152243,10131
152244,7115
152245,7357
152246,7183
152247,5400
152248,12912
152249,6415
152250,4827
152251,6279
152252,6072
152253,7569
152254,8017
152255,10614
152256,9447
152257,7608
152258,7070
152259,5083
152260,8669
152261,7677
152262,5379
152263,8763
152264,7857
152265,8149
152266,10247
152267,7201
152268,7724
152269,6244
152270,9289
152271,6757
152272,8105
152273,6749
152274,8160
152275,8242
152276,6730
152277,9147
152278,6205
152279,5353
152280,12447
152281,6144
152282,4450
152283,9271
152284,0
152285,13301
152286,5739
152287,7056
152288,7560
152289,4952
152290,6915
152291,8759
152292,8181
152293,6953
152294,9457
152295,8682
152296,3878
152297,7970
152298,6450
152299,6242
152300,6377
152301,7810
152302,10110
152303,6006
152304,5871
152305,10389
152306,8444
152307,9469
152308,10279
152309,4435
152310,7813
152311,8807
152312,9208
152313,8694
152314,0
152315,4566
152316,8757
152317,7989
152318,8627
152319,10810
152320,4451
152321,4402
152322,14232
152323,9894
152324,8936
152325,7599
152326,8366
152327,9137
152328,3824
152329,7370
152330,6816
152331,7889
152332,7875
152333,9464
152334,9972
152335,6975
152336,9340
152337,11846
152338,16834
152339,9779
152340,5685
152341,7328
152342,4664
152343,4178
152344,11459
152345,9295
